id,userId,symbol,entryPrice,exitPrice,quantity,entryDate,exitDate,pnl,R,description,imageUrl,imageFilename,public_image_url,strategyId,strategyName,properEntry,alignedWithTrend,followedTpPlan,properConditions,properSize,createdAt,updatedAt
cmjre8buq0003475pk7andz20,cmcz0d0y40002bob5g3uxois9,SPY,300,385,1,2025-12-29T05:00:00.000Z,2025-12-29T05:00:00.000Z,85,,"Lower higher formation test. Got stopped on first entry but got back in and made a lot. Took trims too early, but managed the trade well overall.",/uploads/image-1767026964373-613965910.png,image-1767026964373-613965910.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767026964373-613965910.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-29T16:49:24.483Z,2025-12-29T16:49:24.483Z
cmjre724b0001475py7uyulgp,cmcz0d0y40002bob5g3uxois9,TSLA,300,275,1,2025-12-29T05:00:00.000Z,2025-12-29T05:00:00.000Z,-25,,"Had a good read and good entry on this, but underestimated the volatility of TSLA, and ended up getting stopped on multiple trades, and final trade only had 1 contract. Was a good read tho and held the contract until the chart gave me a sell signal. In the future I'll size down and be more patient with entries on TSLA.",/uploads/image-1767026904506-410528132.png,image-1767026904506-410528132.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767026904506-410528132.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-12-29T16:48:25.208Z,2025-12-29T16:48:25.208Z
cmjf0u1of00014j81jeg2i2fl,cmcz0d0y40002bob5g3uxois9,QQQ,50,10,1,2025-12-19T05:00:00.000Z,2025-12-19T05:00:00.000Z,-40,,"Had a great entry, should have just held this or actually added around the 613 level, but sold when it pushed below the wick, looking for re-entry. Stuck to plan, which is the most important",/uploads/image-1766278868479-340085233.png,image-1766278868479-340085233.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766278868479-340085233.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-21T01:01:08.984Z,2025-12-21T01:01:08.984Z
cmjf19ihs00054j81laoq5h4v,cmcz0d0y40002bob5g3uxois9,TSLA,30,58,1,2025-12-19T05:00:00.000Z,2025-12-19T05:00:00.000Z,28,,"Had the right read here, was a good trade, was undersized because low volume and quad witching. Next week cons did not move at all, should have been 20-30% trade but only got 12%.",/uploads/image-1766279590121-9495256.png,image-1766279590121-9495256.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766279590121-9495256.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-21T01:13:10.623Z,2025-12-21T01:13:10.623Z
cmjf0w4mh00034j81e3yyk9hn,cmcz0d0y40002bob5g3uxois9,QQQ,10,60,1,2025-12-19T05:00:00.000Z,2025-12-19T05:00:00.000Z,50,,"Had a great entry, but again was undersized, and then sold way too early. Had some fear because I didn't want to be red from the initial loss, so sold super early. Trade ended up going 75%+.",/uploads/image-1766278965943-680105500.png,image-1766278965943-680105500.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766278965943-680105500.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-21T01:02:46.120Z,2025-12-21T01:02:46.120Z
cmjbincy8000fgd66zhguk63v,cmcz0d0y40002bob5g3uxois9,SPY,100,118,1,2025-12-18T05:00:00.000Z,2025-12-18T05:00:00.000Z,18,,"Had a terrible entry here, which caused me to have to trim at 5%, and then got trailed out. Very bad performance, over traded on the day.",/uploads/image-1766066925280-262953368.png,image-1766066925280-262953368.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766066925280-262953368.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2025-12-18T14:08:45.392Z,2025-12-18T14:08:45.392Z
cmjbim5ap000dgd66ecw9dqfm,cmcz0d0y40002bob5g3uxois9,SPY,200,100,1,2025-12-18T05:00:00.000Z,2025-12-18T05:00:00.000Z,-100,,"Same thing here as the previous trade. Looked for a bounce, got stopped out by a wick. Need to be more patient and controlled",/uploads/image-1766066868696-428793400.png,image-1766066868696-428793400.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766066868696-428793400.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2025-12-18T14:07:48.817Z,2025-12-18T14:07:48.817Z
cmjcy19pe000152z9cck5koq0,cmcz0d0y40002bob5g3uxois9,QQQ,300,404,1,2025-12-18T05:00:00.000Z,2025-12-18T05:00:00.000Z,104,,"Nice read on Q's, SPY was also bouncing and both were strong premarket, confirming bullish bias. Q's had better RR with 607 right below. Executed perfectly, took first trim at 13% and then held last contract until the chart gave me a reason to sell.",/uploads/image-1766153234163-925758817.png,image-1766153234163-925758817.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766153234163-925758817.png,cmcz0m62d0008bob5kppr9l7a,Breakout,true,,,,,2025-12-19T14:07:14.783Z,2025-12-19T14:07:14.783Z
cmjbikjpu000bgd66nonil0fm,cmcz0d0y40002bob5g3uxois9,SPY,200,100,1,2025-12-17T05:00:00.000Z,2025-12-17T05:00:00.000Z,-100,,"Wanted to take the bounce of 675. Market was selling hard, I was tilted from NFLX loss, should not have taken the trade without lots of confirmation, especially since it had already bounced there previously.",/uploads/image-1766066794070-579295631.png,image-1766066794070-579295631.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766066794070-579295631.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2025-12-18T14:06:34.193Z,2025-12-18T14:06:34.193Z
cmjbiicre0009gd662dc8hg3l,cmcz0d0y40002bob5g3uxois9,NFLX,400,298,1,2025-12-17T05:00:00.000Z,2025-12-17T05:00:00.000Z,-102,,"Didn't have a proper entry here, and I got in before a key level break. Not sure why, but it wasn't a high quality trade. Need to be more disciplined",/uploads/image-1766066691328-279463915.png,image-1766066691328-279463915.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766066691328-279463915.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-12-18T14:04:51.864Z,2025-12-18T14:04:51.864Z
cmj9dvpvp0001gd66y9o18rsd,cmcz0d0y40002bob5g3uxois9,GOOGL,300,380,1,2025-12-16T05:00:00.000Z,2025-12-16T05:00:00.000Z,80,,"Good read on GOOGL, strongest chart in the market holding demand while spy was holding 679. Good trade but sold way too early.",/uploads/image-1765937984323-850244780.png,image-1765937984323-850244780.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1765937984323-850244780.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2025-12-17T02:19:44.958Z,2025-12-17T02:19:44.958Z
cmj9ebx5l0005gd66oyy1vs2n,cmcz0d0y40002bob5g3uxois9,AVGO,300,187,1,2025-12-16T05:00:00.000Z,2025-12-16T05:00:00.000Z,-113,,"Chart looked good intraday, hindsight it was counter trend on the daily. Regardless, still a solid set up, just didn't work out. Entry wasn't optimal.",/uploads/image-1765938740419-347289221.png,image-1765938740419-347289221.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1765938740419-347289221.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-17T02:32:20.890Z,2025-12-17T02:32:20.890Z
cmj9em1qm0007gd66o67pebeq,cmcz0d0y40002bob5g3uxois9,SPY,1,1,1,2025-12-16T05:00:00.000Z,2025-12-16T05:00:00.000Z,0,,"Good entry but had to go light because it was a bit far from my level. Decided to hold for B/E or LOD, ended up getting stopped at B/E. Good execution, should do that every time.",/uploads/image-1765939212930-146763187.png,image-1765939212930-146763187.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1765939212930-146763187.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-17T02:40:13.390Z,2025-12-17T02:40:13.390Z
cmj9e0gxj0003gd66e4ec7no2,cmcz0d0y40002bob5g3uxois9,SPY,300,411,1,2025-12-16T05:00:00.000Z,2025-12-16T05:00:00.000Z,111,,"Break and retest of 679, good entry good trim. Sold runners at break even, good execution. Should have stayed at the screen for another 10 mins to catch that really nice rejection.",/uploads/image-1765938206523-644659725.png,image-1765938206523-644659725.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1765938206523-644659725.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-17T02:23:26.646Z,2025-12-17T02:23:26.646Z
cmj8nom5c000153w2a08h6miw,cmcz0d0y40002bob5g3uxois9,QQQ,300,430,1,2025-12-15T05:00:00.000Z,2025-12-15T05:00:00.000Z,130,,"Had a great read and great entry on this chart, but sold way too early, missed like 75% of the move. Need to be more patient and understand where the price has room to.",/uploads/image-1765893982992-586572073.png,image-1765893982992-586572073.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1765893982992-586572073.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-12-16T14:06:23.516Z,2025-12-16T14:06:23.516Z
cmjg0x621000l4j812uwtyotg,cmcz0d0y40002bob5g3uxois9,AAPL,100,32,1,2025-12-05T05:00:00.000Z,2025-12-05T05:00:00.000Z,-68,,"Very strong stock, held 279 demand the previous day, held it again the morning, went long. Was a good idea, but didn't have enough conviction to stay in the trade and got wicked out. This loss triggered emotion that lead to a very bad trading day.",/uploads/image-1766339480344-347333965.png,image-1766339480344-347333965.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766339480344-347333965.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-21T17:51:20.808Z,2025-12-21T17:51:20.808Z
cmjf30fv5000j4j8187r74off,cmcz0d0y40002bob5g3uxois9,QQQ,300,328,1,2025-12-05T05:00:00.000Z,2025-12-05T05:00:00.000Z,28,,"Not a bad set up actually, but had no more mental capital to manage it properly. Sold at 10% and stopped at breakeven.",/uploads/image-1766282526081-481752659.png,image-1766282526081-481752659.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766282526081-481752659.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-21T02:02:06.543Z,2025-12-21T02:02:06.543Z
cmjf2dwse000h4j81a8niqnw8,cmcz0d0y40002bob5g3uxois9,SPY,40,87,1,2025-12-05T05:00:00.000Z,2025-12-05T05:00:00.000Z,47,,"Break and retest to the down side. Again, don't know why I took this trade. revenge trading.",/uploads/image-1766281475218-349294083.png,image-1766281475218-349294083.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766281475218-349294083.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-12-21T01:44:35.390Z,2025-12-21T01:44:35.390Z
cmjf27kjv000f4j810c1u43pa,cmcz0d0y40002bob5g3uxois9,SPY,193,100,1,2025-12-05T05:00:00.000Z,2025-12-05T05:00:00.000Z,-93,,"Extreme revenge trading here. Entered calls when I normally would not have, got stopped, re-entered, trimmed for a small gain, got stopped on runners. Very bad trading and self control.",/uploads/image-1766281179134-90935770.png,image-1766281179134-90935770.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766281179134-90935770.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2025-12-21T01:39:39.596Z,2025-12-21T01:39:39.596Z
cmjf1pu6c00074j81lka4pfxi,cmcz0d0y40002bob5g3uxois9,SPY,30,60,1,2025-12-05T05:00:00.000Z,2025-12-05T05:00:00.000Z,30,,"Had a good read and entry on SPY, but sold way too early. Should have had more size, and should have held longer.",/uploads/image-1766280351810-558182375.png,image-1766280351810-558182375.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766280351810-558182375.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-21T01:25:52.259Z,2025-12-21T01:25:52.259Z
cmjf1ufyd00094j81gf00sd1j,cmcz0d0y40002bob5g3uxois9,SPY,400,300,1,2025-12-05T05:00:00.000Z,2025-12-05T05:00:00.000Z,-100,,"Had a good entry, but trade was mainly a revenge trade because of the loss I had just taken on AAPL. Was not part of the morning plan. was also in too heavy for the set up, these kinds of rejects have to be scaled into.",/uploads/image-1766280566998-644808550.png,image-1766280566998-644808550.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766280566998-644808550.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-21T01:29:27.109Z,2025-12-21T01:29:27.109Z
cmjf20xj8000d4j81eieru7h5,cmcz0d0y40002bob5g3uxois9,SPY,20,1,1,2025-12-05T05:00:00.000Z,2025-12-05T05:00:00.000Z,-19,,"Tried this trade again, was able to trim some but got trailed out and trade ended up being a loss. was in too heavy once again.",/uploads/image-1766280869667-424315596.png,image-1766280869667-424315596.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766280869667-424315596.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-21T01:34:29.828Z,2025-12-21T01:34:29.828Z
cmjf1wx53000b4j81nho1jj0n,cmcz0d0y40002bob5g3uxois9,SPY,400,260,1,2025-12-05T05:00:00.000Z,2025-12-05T05:00:00.000Z,-140,,"Got in this one way too heavy, was tilted and wanted to make back the gains from previous 2 losses now. Should either had tighter risk or entered lighter.",/uploads/image-1766280682214-990186672.png,image-1766280682214-990186672.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1766280682214-990186672.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-21T01:31:22.695Z,2025-12-21T01:31:22.695Z
cmirpg4ed000b9zcd2rufkniq,cmcz0d0y40002bob5g3uxois9,SPY,34,1,1,2025-12-04T05:00:00.000Z,2025-12-04T05:00:00.000Z,-33,,"This was the worst trade of the day, I knew SPY was going higher after that big bounce, but FOMO into a short as soon as I saw the smallest wick. Was not a high probability or disciplined trade.",/uploads/image-1764869021404-203106546.png,image-1764869021404-203106546.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764869021404-203106546.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-04T17:23:41.508Z,2025-12-04T17:23:41.508Z
cmirp16pm00059zcdxaw0wafw,cmcz0d0y40002bob5g3uxois9,SPY,0,63,1,2025-12-04T05:00:00.000Z,2025-12-04T05:00:00.000Z,63,,"Bought spy again once it started to fail 684. Should have got 2 contracts. Regardless did a good job holding this one, caught 26%.",/uploads/image-1764868324161-185457601.png,image-1764868324161-185457601.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764868324161-185457601.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-04T17:12:04.666Z,2025-12-04T17:12:04.666Z
cmirou8bj00039zcdpjjpk96y,cmcz0d0y40002bob5g3uxois9,SPY,100,140,1,2025-12-04T05:00:00.000Z,2025-12-04T05:00:00.000Z,40,,"Bought this one on the retest of 684, was a good entry but should have had more size. I got the correct entry so I should have had 3 contracts instead of 2. Besides that it was managed pretty well, but should have held longer for first trim. Got trailed out after spy held 682 level.",/uploads/image-1764868000037-518885225.png,image-1764868000037-518885225.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764868000037-518885225.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-04T17:06:40.158Z,2025-12-04T17:06:40.158Z
cmiroqml600019zcdm7nx1g5o,cmcz0d0y40002bob5g3uxois9,SPY,30,4,1,2025-12-04T05:00:00.000Z,2025-12-04T05:00:00.000Z,-26,,"Got in at a bad average here, so when it went slightly against me I basically freaked out and sold for a loss thinking I should get in at a better average. Should have just held and used my original stop loss, was already in light size, no reason to freak out.",/uploads/image-1764867831384-714136417.png,image-1764867831384-714136417.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764867831384-714136417.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-12-04T17:03:52.021Z,2025-12-04T17:03:52.021Z
cmirphr0h000d9zcdmuakcvzk,cmcz0d0y40002bob5g3uxois9,SPY,20,25,1,2025-12-04T05:00:00.000Z,2025-12-04T05:00:00.000Z,5,,"This trade was the right idea, but the worst execution i've ever seen. Took first trim at 3% because I was sweating it, and then trailed out the rest at breakeven. Trade ended up doing 30%.",/uploads/image-1764869097376-911110722.png,image-1764869097376-911110722.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764869097376-911110722.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-12-04T17:24:57.473Z,2025-12-04T17:24:57.473Z
cmis8qw40000hzku9422ouksh,cmcz0d0y40002bob5g3uxois9,NVDA,30,10,1,2025-12-04T05:00:00.000Z,2025-12-04T05:00:00.000Z,-20,,Absolute monstrosity,/uploads/image-1764901436159-633338649.png,image-1764901436159-633338649.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764901436159-633338649.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-05T02:23:56.687Z,2025-12-05T02:23:56.687Z
cmis7xy9o000bzku9y45b3yau,cmcz0d0y40002bob5g3uxois9,NVDA,40,7,1,2025-12-03T05:00:00.000Z,2025-12-03T05:00:00.000Z,-33,,"This was just a bad trade that I should not have taken. Was an aggressive early entry of the 180 break, but it hadn't broken yet. Some news came and I got stopped out.",/uploads/image-1764900085928-81495278.png,image-1764900085928-81495278.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764900085928-81495278.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-05T02:01:26.459Z,2025-12-05T02:01:26.459Z
cmis8i0kz000fzku9439u7adq,cmcz0d0y40002bob5g3uxois9,AAPL,100,95,1,2025-12-03T05:00:00.000Z,2025-12-03T05:00:00.000Z,-5,,"This was the right idea, would have been a nice trade. Stopped out and didn't get back in.",/uploads/image-1764901022477-993485465.png,image-1764901022477-993485465.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764901022477-993485465.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-12-05T02:17:02.578Z,2025-12-05T02:17:02.578Z
cmis8cqlw000dzku9u45pkuev,cmcz0d0y40002bob5g3uxois9,GOOGL,100,147,1,2025-12-03T05:00:00.000Z,2025-12-03T05:00:00.000Z,47,,Should have bought when this thing was red. Waited for too much confirmation and it hurt my R and position size.,/uploads/image-1764900775931-956264087.png,image-1764900775931-956264087.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764900775931-956264087.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-05T02:12:56.371Z,2025-12-05T02:12:56.371Z
cmis7u6fn0009zku9q9tlvhyp,cmcz0d0y40002bob5g3uxois9,NVDA,100,43,1,2025-12-03T05:00:00.000Z,2025-12-03T05:00:00.000Z,-57,,"Didn't have a good entry on this one, the best entry would have been at the previous wicks. Couldn't add either because I was in full size. Had to sell for a loss, did a good job selling early and keeping loss small.",/uploads/image-1764899910304-443710119.png,image-1764899910304-443710119.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764899910304-443710119.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-05T01:58:30.418Z,2025-12-05T01:58:30.418Z
cmis7o8oq0007zku9ryhekh08,cmcz0d0y40002bob5g3uxois9,NVDA,100,60,1,2025-12-02T05:00:00.000Z,2025-12-02T05:00:00.000Z,-40,,"Had a good entry, just got stopped out. Nothing I can do just have to look for the re-entry.",/uploads/image-1764899632967-578338008.png,image-1764899632967-578338008.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764899632967-578338008.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-05T01:53:53.401Z,2025-12-05T01:53:53.401Z
cmis6vrs60003zku9qwjh5cb0,cmcz0d0y40002bob5g3uxois9,AMD,100,165,1,2025-12-01T05:00:00.000Z,2025-12-01T05:00:00.000Z,65,,Took first trim way too early at only ~9%. Good trade besides that.,/uploads/image-1764898304522-909568885.png,image-1764898304522-909568885.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764898304522-909568885.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-05T01:31:45.125Z,2025-12-05T01:31:45.125Z
cmis72gg00005zku90xs6etr3,cmcz0d0y40002bob5g3uxois9,NVDA,100,177,1,2025-12-01T05:00:00.000Z,2025-12-01T05:00:00.000Z,77,,"This was my best trade of the week, had proper size, good entry, and managed it properly. Didn't end up getting continuation so I sold last runner at break even, but perfect execution.",/uploads/image-1764898616492-643699076.png,image-1764898616492-643699076.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764898616492-643699076.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-12-05T01:36:57.022Z,2025-12-05T01:36:57.022Z
cmis6hj070001zku9v5c6as0b,cmcz0d0y40002bob5g3uxois9,AMD,100,29,1,2025-12-01T05:00:00.000Z,2025-12-01T05:00:00.000Z,-71,,"Wicks started coming in off 225 which was a top watch for me. Ended up getting stopped but idea was right, just had to catch it on the re-entry",/uploads/image-1764897639995-481249198.png,image-1764897639995-481249198.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764897639995-481249198.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-05T01:20:40.558Z,2025-12-05T01:20:40.558Z
cmigg7ivl0009fxyvd85nllr6,cmcz0d0y40002bob5g3uxois9,GOOGL,300,236,1,2025-11-26T05:00:00.000Z,2025-11-26T05:00:00.000Z,-64,,"Not a great trade, did not wait for the retest. If I had waited for the retest it could have been fine, but lost more than I needed to here and didn't get much confirmation. Market direction was unclear. Don't take trades like these, unless at a minimum the risk is 10%.",/uploads/image-1764188375447-683376157.png,image-1764188375447-683376157.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764188375447-683376157.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-11-26T20:19:35.888Z,2025-11-26T20:19:35.888Z
cmigedf4w0007fxyvyuescmoq,cmcz0d0y40002bob5g3uxois9,QQQ,300,408,1,2025-11-26T05:00:00.000Z,2025-11-26T05:00:00.000Z,108,,"Should have added 3 contracts. Was under sized. Also sold too early, sold last contract at 23%, cons went to 45%+. Not very good execution, I was kind of rushed into this trade.",/uploads/image-1764185291180-473580747.png,image-1764185291180-473580747.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764185291180-473580747.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-11-26T19:28:11.742Z,2025-11-26T19:28:11.742Z
cmif2v4yb0005fxyvb3y3bema,cmcz0d0y40002bob5g3uxois9,SPY,300,322,1,2025-11-25T05:00:00.000Z,2025-11-25T05:00:00.000Z,22,,"False breakout of 670. This isn't the type of trade I really want to be taking, the stock was just flagging and was strong all day. Sold for tiny gain because I no longer liked the trade, and it ended up being the right choice.",/uploads/image-1764105496667-395363598.png,image-1764105496667-395363598.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764105496667-395363598.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-11-25T21:18:16.786Z,2025-11-25T21:18:16.786Z
cmif2sem80003fxyvnzcyyrd0,cmcz0d0y40002bob5g3uxois9,PLTR,300,283,1,2025-11-24T05:00:00.000Z,2025-11-24T05:00:00.000Z,-17,,"Was looking for the 163 reject, but quickly realized that the stock did not look weak at all, and got out for a small loss. This was mostly a fomo trade, no real reason to enter this one.",/uploads/image-1764105369220-134702628.png,image-1764105369220-134702628.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764105369220-134702628.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-11-25T21:16:09.344Z,2025-11-25T21:16:09.344Z
cmif2qmob0001fxyvpglesjbf,cmcz0d0y40002bob5g3uxois9,QQQ,300,473,1,2025-11-24T05:00:00.000Z,2025-11-24T05:00:00.000Z,173,,"Got in early after it showed some signs of bouncing off 597. Then added to the trade at 597, LOD. Did a good job holding until 691 for 40% to take profit. Should have waited longer to take first trim, took it at 12% instead of 15%. besides that perfectly executed, however I wish I looked for another entry around the 601 bull flag.",/uploads/image-1764105285957-473398509.png,image-1764105285957-473398509.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1764105285957-473398509.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2025-11-25T21:14:46.472Z,2025-11-25T21:14:46.472Z
cmi9pnh6v0007s4djsz0ul9x2,cmcz0d0y40002bob5g3uxois9,QQQ,300,327,1,2025-11-21T05:00:00.000Z,2025-11-21T05:00:00.000Z,27,,"Second entry off 593, had a nice average, took trims at 8%, sold runners at break even. Wasn't bad, but my idea was correct I just didn't have full conviction in it and was too scared to actually commit to the trade.",/uploads/image-1763780973350-833188929.png,image-1763780973350-833188929.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1763780973350-833188929.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-11-22T03:09:33.511Z,2025-11-22T03:09:33.511Z
cmi9plj5g0005s4dj1b1r2e9h,cmcz0d0y40002bob5g3uxois9,QQQ,300,357,1,2025-11-21T05:00:00.000Z,2025-11-21T05:00:00.000Z,57,,"Entered a little bit late, was scared to enter right at 592 because I didn't want to see it break the level. Also full sold this one at 5%, was just super scared, cons moved more than expected, and I just took the green.",/uploads/image-1763780881995-99955109.png,image-1763780881995-99955109.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1763780881995-99955109.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-11-22T03:08:02.740Z,2025-11-22T03:08:02.740Z
cmi9pixoi0003s4dj3xsgzru1,cmcz0d0y40002bob5g3uxois9,AMD,300,368,1,2025-11-21T05:00:00.000Z,2025-11-21T05:00:00.000Z,68,,"Nice re-entry here, had a really good entry level. SPY was started to reject its upper range again, NVDA failing but under 180, so the timing was right. I took my first trim too soon. Not upset with where I sold my runner, but I should have re-entered the trade on the next retest of 203 with full size, but did not. Really need to work on fear management. Left tons of money on the table with this one. Idea was correct, execution was off.",/uploads/image-1763780761474-613037603.png,image-1763780761474-613037603.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1763780761474-613037603.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-11-22T03:06:01.602Z,2025-11-22T03:06:01.602Z
